"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"M5Model_Dresslar.nlogo"
"randotime"
"04/20/2025 08:42:55:619 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"run_number","Randos?","weirdness","farm_cost","fission_energy","swidden_radius","the_min_fertility","move_rate","step","count_households","mean_fission_rate","mean_farm_dist","mean_min_fertility","mean_move_threshold","mean_vegetation"
"16","true","80","5","150","12","80","50","500","58","1.5497642103785694","11.03448275862069","0.7882505752713727","44.557524603441806","47.48857955102441"
"12","true","80","5","150","12","80","50","44500","128","1.4065112405434057","17.921875","0.5450441000767434","43.86534181483364","42.029408881482205"
"14","true","80","5","150","12","80","50","12000","68","1.4038785730489325","17.808823529411764","0.5594155065501764","42.974964657167604","46.69708852073326"
"16","true","80","5","150","12","80","50","1000","73","1.5980953598920977","12.438356164383562","0.6954864005740377","46.49856531544247","47.18106068032546"
"13","true","80","5","150","12","80","50","12500","69","1.455741972243053","16.956521739130434","0.5284226979426594","45.98758337898209","46.6350357808058"
"9","true","80","3","150","12","80","50","49500","175","1.5522557236944399","17.588571428571427","0.5718989637943279","43.18797174313261","39.040388197235565"
"15","true","80","5","150","12","80","50","9500","70","1.394661887091298","17.057142857142857","0.6103069816140931","40.7495232378031","46.82697774727968"
"16","true","80","5","150","12","80","50","1500","81","1.5556796654956653","13.469135802469136","0.7405039998524098","43.9253738850652","46.72679149103029"
"14","true","80","5","150","12","80","50","12500","76","1.4384017591742835","17.93421052631579","0.5911022282821478","41.07486602737138","46.66277815900402"
"13","true","80","5","150","12","80","50","13000","76","1.4767820981199749","18.06578947368421","0.5019240568632485","43.45094120565385","46.60886187628664"
"15","true","80","5","150","12","80","50","10000","68","1.505267422987506","17.147058823529413","0.6104918957253882","41.63290335640664","46.78227624742672"
"12","true","80","5","150","12","80","50","45000","124","1.4243214348078819","17.75","0.5419432631757823","43.43365410753669","42.02774237819822"
"16","true","80","5","150","12","80","50","2000","76","1.5504428413779883","13.552631578947368","0.6966049032459256","43.635876311466426","46.70944025095579"
"14","true","80","5","150","12","80","50","13000","72","1.4194085828336929","16.72222222222222","0.5396114380489738","41.57801713729568","46.632192922262526"
"9","true","80","3","150","12","80","50","50000","178","1.5973668498803584","17.54494382022472","0.5753844786327781","43.335002867598945","39.01411626311146"
"17","true","80","5","150","12","80","50","0","2","1.5","12","0.8","50","50"
"13","true","80","5","150","12","80","50","13500","71","1.512702977927308","17.507042253521128","0.5029970525478192","44.91389244524792","46.60111753749632"
"15","true","80","5","150","12","80","50","10500","72","1.5553681380144517","18.61111111111111","0.6433387938447087","45.24647330202017","46.761003823154596"
"17","true","80","5","150","12","80","50","500","50","1.450988649060493","12.92","0.6846346004951193","45.00031635902304","47.990491128320755"
"16","true","80","5","150","12","80","50","2500","83","1.5101140581139139","17.120481927710845","0.6770384310289754","43.73243001514338","46.63709440250956"
"14","true","80","5","150","12","80","50","13500","68","1.5199034276099883","17.235294117647058","0.49350416353056187","43.57749714652464","46.59758847171846"
"12","true","80","5","150","12","80","50","45500","126","1.450378036224493","18.095238095238095","0.5274750965108521","43.34917316997713","41.979903930987156"
"13","true","80","5","150","12","80","50","14000","75","1.5590562904891405","16.973333333333333","0.529639607171684","43.25105584928804","46.579060876384666"
"15","true","80","5","150","12","80","50","11000","77","1.554583968111246","19.38961038961039","0.5997191740819203","43.57040299489996","46.71149887265954"
"17","true","80","5","150","12","80","50","1000","54","1.494958068220697","14.851851851851851","0.6250762402203384","43.9114383285438","47.90373492794824"
"16","true","80","5","150","12","80","50","3000","80","1.51205678466412","15.9125","0.6099141305533446","45.65044450539116","46.56072934026076"
"14","true","80","5","150","12","80","50","14000","63","1.4850066652062432","17.50793650793651","0.5287617964391312","44.57670317612767","46.540731300852855"
"13","true","80","5","150","12","80","50","14500","70","1.595146656117794","16.728571428571428","0.5805687617135392","45.211884154361506","46.563376139594155"
"17","true","80","5","150","12","80","50","1500","55","1.5801727697072463","15.345454545454546","0.557676923774156","44.92672528474871","47.85285756298402"
"15","true","80","5","150","12","80","50","11500","75","1.5195916650372199","18.813333333333333","0.6048743108153501","44.4188711414544","46.71012645819037"
"12","true","80","5","150","12","80","50","46000","126","1.4595814913719296","18.849206349206348","0.503716802224314","42.961122887003675","42.03048720713655"
"16","true","80","5","150","12","80","50","3500","74","1.5748721286742235","15.364864864864865","0.60445108807607","47.091265371455854","46.5386726791491"
"14","true","80","5","150","12","80","50","14500","66","1.4508430518813746","17.5","0.5652019714343945","43.60266096167819","46.49583374179002"
"17","true","80","5","150","12","80","50","2000","55","1.4849978330727134","15.418181818181818","0.5974294072173602","43.084125467698655","47.714831879227525"
"13","true","80","5","150","12","80","50","15000","71","1.5282156556563693","16.661971830985916","0.5310711407624396","42.48391600436573","46.484952455641604"
"15","true","80","5","150","12","80","50","12000","75","1.4975198001960328","18","0.5627600566241822","44.55176542337199","46.71277325752377"
"16","true","80","5","150","12","80","50","4000","83","1.514684506996205","16.481927710843372","0.5633046840445874","43.33356451370026","46.34888736398392"
"17","true","80","5","150","12","80","50","2500","61","1.4322028873631671","18.114754098360656","0.5658307600654645","45.133324201585374","47.53279090285266"
"14","true","80","5","150","12","80","50","15000","72","1.5235265077863482","16.48611111111111","0.5389191859919267","43.62882034024827","46.36682678168807"
"13","true","80","5","150","12","80","50","15500","69","1.5919918763427474","17.91304347826087","0.5177115087890015","44.40653347050538","46.43711400843055"
"12","true","80","5","150","12","80","50","46500","131","1.490820164401901","18.297709923664122","0.5321779499896218","44.711662901278395","41.91696892461523"
"15","true","80","5","150","12","80","50","12500","76","1.5368049639480617","17.986842105263158","0.5903921063758318","44.01089304175368","46.56092539947064"
"17","true","80","5","150","12","80","50","3000","59","1.506128068313692","16.71186440677966","0.5604618854635206","45.64246592685977","47.529065777864915"
"16","true","80","5","150","12","80","50","4500","82","1.564177696818858","15.71951219512195","0.5486678533381806","46.02548970107173","46.36927752181159"
"14","true","80","5","150","12","80","50","15500","66","1.5289695900243077","16.53030303030303","0.545604540171459","44.06575736808175","46.33947652190962"
"13","true","80","5","150","12","80","50","16000","74","1.4277180781037024","18.87837837837838","0.5638965983094458","44.160758503812765","46.41417508087442"
"15","true","80","5","150","12","80","50","13000","73","1.5364316043117277","17.328767123287673","0.5812857747707447","42.907129342731835","46.54053524164298"
"17","true","80","5","150","12","80","50","3500","58","1.474643731418739","16.74137931034483","0.6426629845147726","44.119648834996255","47.39398098225664"
"16","true","80","5","150","12","80","50","5000","91","1.5333475379693116","17.175824175824175","0.5255342082770583","43.985273339700434","46.2011567493383"
"14","true","80","5","150","12","80","50","16000","80","1.570880127082591","17.8375","0.5318571969528241","44.52500420353151","46.19684344672091"
"12","true","80","5","150","12","80","50","47000","128","1.4995044097166461","19.0546875","0.5335068980618235","42.549904436777744","41.91138123713361"
"13","true","80","5","150","12","80","50","16500","71","1.392590684089442","17.464788732394368","0.5753979356286103","44.857070764781284","46.4328987354181"
"15","true","80","5","150","12","80","50","13500","73","1.530819821804711","17.15068493150685","0.5579069102803732","43.50151123565906","46.54965199490246"
"17","true","80","5","150","12","80","50","4000","65","1.3994125695866217","17.2","0.6276007218491133","42.007150342458935","47.27830604842662"
"16","true","80","5","150","12","80","50","5500","86","1.4552384404486354","17.441860465116278","0.5138620799966936","42.42579964712241","46.09832369375552"
"14","true","80","5","150","12","80","50","16500","78","1.5870320046277835","17.82051282051282","0.5673381229193969","43.239890914090076","46.196549357906086"
"13","true","80","5","150","12","80","50","17000","68","1.4451640157459005","16.926470588235293","0.6178935271919892","42.20325664926103","46.3654543672189"
"15","true","80","5","150","12","80","50","14000","72","1.4934902836137811","16.88888888888889","0.5298759249067359","43.106515413762665","46.531516517988436"
"17","true","80","5","150","12","80","50","4500","63","1.296060106226601","17.126984126984127","0.6164497457332636","42.02366296649449","47.26507205175963"
"12","true","80","5","150","12","80","50","47500","129","1.5018322911612567","18.573643410852714","0.5053527177275854","45.26364019842342","41.88295265170081"
"14","true","80","5","150","12","80","50","17000","75","1.6887412153633306","16.706666666666667","0.5826458712189866","45.79543735994842","46.19125575923929"
"16","true","80","5","150","12","80","50","6000","89","1.5557308087612833","16.56179775280899","0.5348697432448205","44.16624527874596","46.11792961474365"
"13","true","80","5","150","12","80","50","17500","69","1.5140745079967621","18.246376811594203","0.5947551441574135","46.1855982001343","46.34702480149005"
"15","true","80","5","150","12","80","50","14500","72","1.421528274966831","16.125","0.5512198584891576","43.754710296969016","46.53994706401333"
"17","true","80","5","150","12","80","50","5000","70","1.4449160292282752","15.757142857142858","0.5994301687130024","42.579156520881476","47.231643956474855"
"14","true","80","5","150","12","80","50","17500","79","1.642120062686053","16.20253164556962","0.5890626361412094","45.15627450161082","46.146946377806096"
"16","true","80","5","150","12","80","50","6500","86","1.4852439143040728","17.75581395348837","0.5144121210166532","43.80040990097959","46.0547005195569"
"13","true","80","5","150","12","80","50","18000","75","1.5012822968820996","17.706666666666667","0.5608022920485194","44.58523054400703","46.35957259092246"
"12","true","80","5","150","12","80","50","48000","131","1.5641697486423958","17.458015267175572","0.5082656434645896","45.29044261297787","41.74365258308009"
"17","true","80","5","150","12","80","50","5500","65","1.3772722323539157","16.630769230769232","0.5723850185850076","41.79476492804488","47.20821488089403"
"15","true","80","5","150","12","80","50","15000","74","1.5089497110969419","18.35135135135135","0.5853724760030046","41.65035243946713","46.33212430153907"
"14","true","80","5","150","12","80","50","18000","82","1.6034595645967298","15.939024390243903","0.6082807659673352","44.629929029039126","46.14047642388001"
"16","true","80","5","150","12","80","50","7000","83","1.4799238870649167","17.337349397590362","0.5028623940070651","42.57901637169273","45.97578668757965"
"13","true","80","5","150","12","80","50","18500","74","1.4947873620982264","17.405405405405407","0.5602443664040964","42.525970982762296","46.29859817664935"
"17","true","80","5","150","12","80","50","6000","66","1.5399043888675765","16.333333333333332","0.5737083651183996","42.61339172293512","47.16439564748554"
"15","true","80","5","150","12","80","50","15500","77","1.5163143871274147","17.337662337662337","0.5872225794817727","44.88157185217031","46.23693755514165"
"12","true","80","5","150","12","80","50","48500","143","1.4452127707648725","18.027972027972027","0.46176565444259815","42.92652436125154","41.750318596216054"
"14","true","80","5","150","12","80","50","18500","79","1.5935835671314136","16.31645569620253","0.6136504299678519","43.83196864352398","45.92922262523282"
"16","true","80","5","150","12","80","50","7500","85","1.493345330451995","16.741176470588236","0.4566727136100193","41.66530311174281","45.954122144887755"
"17","true","80","5","150","12","80","50","6500","71","1.5032455695501663","17.549295774647888","0.5391576867208553","43.02463268879486","47.1185177923733"
"13","true","80","5","150","12","80","50","19000","73","1.4607866972053296","17.753424657534246","0.5738219491086084","43.33213961365556","46.3059503970199"
"15","true","80","5","150","12","80","50","16000","68","1.5073090979658894","17.279411764705884","0.5471981897822928","42.72229603397466","46.15459268699147"
"14","true","80","5","150","12","80","50","19000","74","1.5804218057927006","16.14864864864865","0.5964192443455562","44.82177646322631","45.945201450838155"
"17","true","80","5","150","12","80","50","7000","67","1.4865629457383034","18.53731343283582","0.5326060041612567","43.75026450098344","47.09450053916283"
"16","true","80","5","150","12","80","50","8000","94","1.4514518460778238","17.393617021276597","0.4984492956819411","43.71379813316215","45.91245956278796"
"13","true","80","5","150","12","80","50","19500","74","1.5819290678311326","17.33783783783784","0.5570205758883257","45.86907440461435","46.12008626605235"
"12","true","80","5","150","12","80","50","49000","139","1.5268169841848045","17.107913669064747","0.5360564750166122","43.13101509025326","41.629350063719244"
"15","true","80","5","150","12","80","50","16500","81","1.5984112097483092","16.246913580246915","0.5239315438439438","44.53952341493198","46.11861582197824"
"14","true","80","5","150","12","80","50","19500","77","1.4804563935671449","16.727272727272727","0.6163985299006245","44.23291191459919","45.923732967356145"
"17","true","80","5","150","12","80","50","7500","60","1.486328409247359","17.9","0.5654532312794766","45.218912280703414","47.057249289285366"
"13","true","80","5","150","12","80","50","20000","77","1.4959381166923917","17.051948051948052","0.5701770156438651","43.28372690393065","46.06087638466817"
"16","true","80","5","150","12","80","50","8500","91","1.4244105201545114","16.87912087912088","0.553490163548425","40.17710610859406","45.81099892167435"
"15","true","80","5","150","12","80","50","17000","80","1.6697369288125508","16.325","0.5528194181238323","46.754734105443646","45.93863346730713"
"14","true","80","5","150","12","80","50","20000","86","1.4288650726721022","17.77906976744186","0.626391668551969","44.13769637384212","45.73100676404274"
"17","true","80","5","150","12","80","50","8000","70","1.3943887349474402","16.885714285714286","0.5097715730273844","41.229846553660366","47.03832957553181"
"12","true","80","5","150","12","80","50","49500","144","1.5639130921322921","17.368055555555557","0.5306170935296953","44.22090714910154","41.4813253602588"
"13","true","80","5","150","12","80","50","20500","75","1.5221485820674374","17.493333333333332","0.5811562399169758","45.92334298907754","46.017743358494265"
"16","true","80","5","150","12","80","50","9000","88","1.3875439110039682","17.556818181818183","0.5677157051801586","41.39954319198307","45.73463385942555"
"15","true","80","5","150","12","80","50","17500","80","1.6628581552091908","15.875","0.5339258354383626","45.37140459505902","45.89589255955298"
"14","true","80","5","150","12","80","50","20500","82","1.4574682533370718","17.170731707317074","0.5996726422523334","42.081268383720825","45.698853053622194"
"17","true","80","5","150","12","80","50","8500","70","1.4127580855435136","18.071428571428573","0.5062804423775062","42.23278313682183","46.96431722380159"
"13","true","80","5","150","12","80","50","21000","72","1.4372705631849412","18.38888888888889","0.5998817796378861","44.36772970553773","45.98039407901186"
"16","true","80","5","150","12","80","50","9500","93","1.430411775330298","17.043010752688172","0.5454365675799655","42.15738852966257","45.702382119400056"
"15","true","80","5","150","12","80","50","18000","78","1.6457645437040958","16.05128205128205","0.5173574699345961","46.1228679303373","45.87324772081168"
"12","true","80","5","150","12","80","50","50000","143","1.4166950579379258","17.74125874125874","0.5098897694634956","42.51944227635508","41.45083815312224"
"18","true","80","5","150","12","80","50","0","2","1.5","12","0.8","50","50"
"14","true","80","5","150","12","80","50","21000","91","1.5411187868261684","16.725274725274726","0.6131807748305155","43.925161803141144","45.65179884325066"
"17","true","80","5","150","12","80","50","9000","66","1.4093326725868716","17.742424242424242","0.47358834094704255","42.06586742020413","46.972453681011665"
"13","true","80","5","150","12","80","50","21500","81","1.437961726408582","17.45679012345679","0.6314464295535447","42.926759044556256","45.94814233898637"
"15","true","80","5","150","12","80","50","18500","79","1.6838781764100752","16.60759493670886","0.5044898784899964","46.606978372522384","45.87658072737967"
"16","true","80","5","150","12","80","50","10000","92","1.4151106224261396","16.92391304347826","0.5227947179998715","41.645361151996575","45.67640427409078"
"18","true","80","5","150","12","80","50","500","34","1.4176755888471961","13.529411764705882","0.7151055193913829","44.015245555163006","48.609842172336045"
"17","true","80","5","150","12","80","50","9500","72","1.4299622416870446","16.75","0.4820362408813588","43.091293982404","46.912753651602785"
"14","true","80","5","150","12","80","50","21500","92","1.5170776211800636","17.847826086956523","0.5644596028104357","43.53707270939522","45.52886971865503"
"18","true","80","5","150","12","80","50","1000","39","1.3398702862288376","15.897435897435898","0.6438863628209517","42.13902590681292","48.54092736006274"
"15","true","80","5","150","12","80","50","19000","80","1.587157332667019","15.5625","0.47529050348164753","43.77627817750966","45.83648661895892"
"13","true","80","5","150","12","80","50","22000","79","1.3525790676795109","17.962025316455698","0.6187360329078893","43.69185898422894","45.876090579354965"
"16","true","80","5","150","12","80","50","10500","97","1.438238103496129","16.721649484536083","0.5072715738219552","43.23074255275059","45.66415057347319"
"17","true","80","5","150","12","80","50","10000","71","1.45019216481351","17.676056338028168","0.45784009603108106","45.3188785365019","46.79031467503186"
"14","true","80","5","150","12","80","50","22000","87","1.556864674807604","17.04597701149425","0.5699114993114782","44.64743556627824","45.51171453779041"
"18","true","80","5","150","12","80","50","1500","35","1.4884289138022229","17","0.6573233659951322","45.02929541793953","48.57533575139692"
"15","true","80","5","150","12","80","50","19500","87","1.474973234498146","16.839080459770116","0.4652409753482114","44.36828907267558","45.753063425154394"
"13","true","80","5","150","12","80","50","22500","86","1.338645883084662","16.941860465116278","0.6361556671494264","41.59336370219873","45.74982844819135"
"16","true","80","5","150","12","80","50","11000","84","1.4792209333590154","17.11904761904762","0.5217645650425866","45.712428459968116","45.59415743554553"
"17","true","80","5","150","12","80","50","10500","81","1.4153000483464424","18.037037037037038","0.4829916100318875","42.567539273578284","46.58072737966866"
"18","true","80","5","150","12","80","50","2000","39","1.5542024647337302","17.794871794871796","0.5521691769003787","44.023087949146806","48.462699735320065"
"14","true","80","5","150","12","80","50","22500","86","1.5455938158308096","17.813953488372093","0.5392776743773613","44.49713772072395","45.47897264974022"
"15","true","80","5","150","12","80","50","20000","82","1.4541853205020372","17.158536585365855","0.4756338098712518","44.85228307910852","45.745417115969026"
"13","true","80","5","150","12","80","50","23000","72","1.4576535271302213","16.98611111111111","0.6329320572469186","44.86874528352782","45.78060974414273"
"16","true","80","5","150","12","80","50","11500","94","1.4716723696966507","17.24468085106383","0.5541374652561727","45.11028580173969","45.54239780413685"
"17","true","80","5","150","12","80","50","11000","77","1.4252966847473434","18.584415584415584","0.4588902315028553","42.31578631751232","46.54328007058132"
"18","true","80","5","150","12","80","50","2500","41","1.5774325072927067","17.536585365853657","0.5490553627107813","45.240837067267194","48.35692579158906"
"14","true","80","5","150","12","80","50","23000","92","1.4346374231544587","17.695652173913043","0.5410016543125692","43.307240989472724","45.37231643956475"
"15","true","80","5","150","12","80","50","20500","82","1.430272288559169","16.963414634146343","0.5336415998935617","41.621418746705324","45.73120282325262"
"13","true","80","5","150","12","80","50","23500","85","1.5835950727708057","15.941176470588236","0.6046004744213934","45.64180506270992","45.74992647779629"
"16","true","80","5","150","12","80","50","12000","94","1.5035333949492309","17.127659574468087","0.5506268236781469","43.55339128212786","45.44583864327027"
"18","true","80","5","150","12","80","50","3000","39","1.4348371492057341","17.58974358974359","0.5242127712164467","41.90004449310581","48.20566611116557"
"17","true","80","5","150","12","80","50","11500","79","1.3982105143856072","17.746835443037973","0.42805778721978455","42.53701281599282","46.45005391628272"
"14","true","80","5","150","12","80","50","23500","99","1.4065411819226827","17.292929292929294","0.5609325359733353","42.441408706997144","45.2158611900794"
"15","true","80","5","150","12","80","50","21000","86","1.4957151466889484","16.697674418604652","0.5114921471390336","42.51506802311747","45.6576806195471"
"13","true","80","5","150","12","80","50","24000","89","1.6033349111079103","16.60674157303371","0.6509613779076722","43.84489574984645","45.609450053916284"
"18","true","80","5","150","12","80","50","3500","48","1.567749787317032","17.708333333333332","0.5823421172019269","43.00168308035048","48.10822468385452"
"16","true","80","5","150","12","80","50","12500","93","1.4798419174027289","16.70967741935484","0.5385169393589551","43.54209394091559","45.401039113812374"
"17","true","80","5","150","12","80","50","12000","76","1.3585347150394513","17.710526315789473","0.46565320968226437","43.30102597282137","46.44505440643074"
"14","true","80","5","150","12","80","50","24000","97","1.485647973152097","16.298969072164947","0.532595536179803","42.6998506965184","45.23036957161062"
"15","true","80","5","150","12","80","50","21500","84","1.5919706901653767","17.44047619047619","0.46952164955310266","44.59862941357875","45.56621899813744"
"13","true","80","5","150","12","80","50","24500","85","1.5413244944438023","17","0.6110862862044973","43.83370867923105","45.44299578472699"
"18","true","80","5","150","12","80","50","4000","46","1.4679803830245446","17.108695652173914","0.6051586420758036","42.281891243061445","48.10616606215077"
"16","true","80","5","150","12","80","50","13000","89","1.5901414435300165","16.95505617977528","0.5904765305841705","46.08971053305669","45.23331045975885"
"17","true","80","5","150","12","80","50","12500","82","1.3438893336169717","17","0.4463668797289956","41.43985744848122","46.34741691990981"
"15","true","80","5","150","12","80","50","22000","81","1.5659529196405269","17.320987654320987","0.47204278036533626","45.93830844284028","45.518086462111555"
"14","true","80","5","150","12","80","50","24500","86","1.5348209279307323","17.941860465116278","0.5315739646260214","44.27735564737789","45.10979315753357"
"13","true","80","5","150","12","80","50","25000","78","1.4976128827274289","17.5","0.5841827264535001","44.9474742779486","45.391726301343006"
"18","true","80","5","150","12","80","50","4500","49","1.5892408337436945","17.79591836734694","0.5778620162832407","45.650649639297576","47.99000098029605"
"16","true","80","5","150","12","80","50","13500","92","1.4291230000739084","17.097826086956523","0.5715514381097414","42.76434910429854","45.09930398980492"
"17","true","80","5","150","12","80","50","13000","82","1.3952546339776453","16.853658536585368","0.4942702042766305","43.87114825830051","46.26085677874718"
"15","true","80","5","150","12","80","50","22500","89","1.5536234117056282","17.49438202247191","0.4872391113122593","44.645385018719864","45.44691696892462"
"13","true","80","5","150","12","80","50","25500","89","1.6291023538634763","17.51685393258427","0.5489886190713245","46.07706687738014","45.42221350847956"
"14","true","80","5","150","12","80","50","25000","102","1.536682888609486","17.019607843137255","0.49465479946934765","44.10625930187728","45.02401725321047"
"18","true","80","5","150","12","80","50","5000","47","1.6769280016346018","18.085106382978722","0.5737489147487502","45.59427798390109","47.97039505930791"
"17","true","80","5","150","12","80","50","13500","79","1.5695139731625645","17.518987341772153","0.4753516912735068","44.56223741647587","46.179688265856285"
"16","true","80","5","150","12","80","50","14000","93","1.4976241021736056","17.35483870967742","0.5704146654751004","41.89830695660844","45.12488971669444"
"18","true","80","5","150","12","80","50","5500","46","1.625342013886275","19","0.5579883178527113","45.935094024044936","47.91491030291148"
"15","true","80","5","150","12","80","50","23000","83","1.4966514732825005","16.710843373493976","0.4869328586836387","42.367435908529636","45.37202235074993"
"13","true","80","5","150","12","80","50","26000","84","1.6745261009273325","17.011904761904763","0.5313139072581717","45.66573039714501","45.40623468287423"
"14","true","80","5","150","12","80","50","25500","98","1.5822021793097825","16.683673469387756","0.49855104521631505","43.61957816794993","44.98990295069111"
"17","true","80","5","150","12","80","50","14000","84","1.6049085863813306","16.511904761904763","0.5523997482615737","43.420381107848144","46.12067444368199"
"16","true","80","5","150","12","80","50","14500","96","1.5389274339056331","18.229166666666668","0.5565152622849207","43.746714538644625","45.055680815606316"
"18","true","80","5","150","12","80","50","6000","49","1.6298658953619667","17.79591836734694","0.5362447731316003","45.769050304277904","47.88834427997255"
"15","true","80","5","150","12","80","50","23500","84","1.4733524369093867","17.297619047619047","0.48087780600514857","43.989776431696555","45.33879031467503"
"14","true","80","5","150","12","80","50","26000","94","1.5397176644619073","15.829787234042554","0.5300858045196214","46.02017427706617","45.00774433879032"
"13","true","80","5","150","12","80","50","26500","82","1.6192051805661767","17.73170731707317","0.5429428254721204","45.517280633509415","45.33447701205764"
"17","true","80","5","150","12","80","50","14500","84","1.637655034977133","16.345238095238095","0.5529394908125254","43.57242592352002","46.09087344378002"
"16","true","80","5","150","12","80","50","15000","98","1.4936774086295073","17.989795918367346","0.5547052170635769","42.853609074047895","44.98235467111068"
"18","true","80","5","150","12","80","50","6500","47","1.5389988067306204","18.19148936170213","0.5615880751674092","43.16486803731155","47.9036368983433"
"15","true","80","5","150","12","80","50","24000","87","1.5143530232330848","19.091954022988507","0.5339974359164631","44.41150913588329","45.274973041858644"
"14","true","80","5","150","12","80","50","26500","100","1.4916953365064167","16.54","0.440082439980633","43.68002195476906","44.809724536810116"
"13","true","80","5","150","12","80","50","27000","85","1.6032808832149115","18.470588235294116","0.5618224012462333","45.032938399181454","45.318204097637484"
"17","true","80","5","150","12","80","50","15000","90","1.6808870782889866","17.88888888888889","0.5352306988822989","45.3317458474999","45.932359572590926"
"18","true","80","5","150","12","80","50","7000","50","1.7153004983465967","17.52","0.559399063085816","46.76418392345973","47.844819135378884"
"16","true","80","5","150","12","80","50","15500","102","1.418842991592377","16.813725490196077","0.5492376474220977","42.38566863829822","44.846387609057935"
"15","true","80","5","150","12","80","50","24500","93","1.5495985166795996","17.70967741935484","0.5365953831348542","46.32645252031172","45.2585040682286"
"14","true","80","5","150","12","80","50","27000","101","1.4845590189561988","16.782178217821784","0.47929583756460686","44.236527320193865","44.808156063131065"
"13","true","80","5","150","12","80","50","27500","83","1.6549391203741493","18.08433734939759","0.5636568180249102","46.12067468584606","45.313302617390455"
"17","true","80","5","150","12","80","50","15500","94","1.5813020284660704","19.138297872340427","0.5982412001452637","45.107098178034505","45.93637878639349"
"18","true","80","5","150","12","80","50","7500","49","1.594048335631721","16.918367346938776","0.578583215605009","43.4868700423254","47.84736790510734"
"16","true","80","5","150","12","80","50","16000","105","1.4480782239700316","15.704761904761904","0.5433363514078731","42.45010364093564","44.7509067738457"
"15","true","80","5","150","12","80","50","25000","85","1.5190190966227255","17.6","0.5561620527877512","42.55386641364135","45.20341143025193"
"14","true","80","5","150","12","80","50","27500","98","1.4031235172880847","16.46938775510204","0.533985942368356","41.814201233732696","44.77080678364866"
"13","true","80","5","150","12","80","50","28000","90","1.7229289378726245","18.22222222222222","0.5715679120860405","44.79444963027795","45.22174296637584"
"17","true","80","5","150","12","80","50","16000","87","1.540790848714744","18.42528735632184","0.610887383264406","47.23095280990262","45.92637976668954"
"18","true","80","5","150","12","80","50","8000","51","1.5648169878712546","15.333333333333334","0.6123287510445229","44.019125093103725","47.785119105970004"
"16","true","80","5","150","12","80","50","16500","103","1.4777246825241184","16.49514563106796","0.5422815905752444","42.91761643178627","44.59592196843447"
"15","true","80","5","150","12","80","50","25500","87","1.5149340982945942","18.080459770114942","0.5723437083926894","44.25262390732887","45.18802078227625"
"14","true","80","5","150","12","80","50","28000","99","1.4341124855994898","17.171717171717173","0.5200856753033944","41.45252882899987","44.703166356239585"
"13","true","80","5","150","12","80","50","28500","85","1.5374191191582585","18.58823529411765","0.5483756010234622","44.1527814665225","45.20988138417802"
"18","true","80","5","150","12","80","50","8500","50","1.6068974501043654","16.6","0.6256577929438847","43.875655729487846","47.701695912165476"
"17","true","80","5","150","12","80","50","16500","92","1.4536154561833405","18.554347826086957","0.5952530063575983","43.78617417439777","45.82736986569944"
"16","true","80","5","150","12","80","50","17000","110","1.5020650907146553","17.181818181818183","0.5453969482132828","45.215035187680336","44.50014704440741"
"15","true","80","5","150","12","80","50","26000","82","1.5113885601270534","18.23170731707317","0.5590638149940639","43.94987797080508","45.21086168022743"
"14","true","80","5","150","12","80","50","28500","95","1.3443075411381278","16.989473684210527","0.5197623733958835","41.54486808288487","44.68885403391824"
"18","true","80","5","150","12","80","50","9000","50","1.5120000986094282","15.76","0.5623874227836989","44.14064849356392","47.63434957357122"
"13","true","80","5","150","12","80","50","29000","93","1.5645187727698229","18.483870967741936","0.571105030241533","43.56229598056827","45.16302323301637"
"17","true","80","5","150","12","80","50","17000","83","1.5345890751228664","17.759036144578314","0.5772972366558871","44.74632531527524","45.7130673463386"
"16","true","80","5","150","12","80","50","17500","104","1.5327627566909738","17.548076923076923","0.5329820623379221","45.12436097439501","44.43221252818351"
"15","true","80","5","150","12","80","50","26500","81","1.5580530400157044","17.037037037037038","0.4944040684591363","43.78754187784138","45.184001568473676"
"18","true","80","5","150","12","80","50","9500","57","1.5525018946235731","15.912280701754385","0.5605364117898575","44.481013331939316","47.55925889618665"
"14","true","80","5","150","12","80","50","29000","102","1.441876932714143","16.637254901960784","0.5041028251144618","44.569109804624325","44.69836290559749"
"13","true","80","5","150","12","80","50","29500","84","1.654448020169219","18.047619047619047","0.5610582575229501","46.198240707447084","45.13861386138614"
"17","true","80","5","150","12","80","50","17500","88","1.5337853072766163","17.295454545454547","0.535343169372262","45.23054738953312","45.682384079992154"
"16","true","80","5","150","12","80","50","18000","98","1.5992529811993308","17.020408163265305","0.5598815297378545","43.33027032442273","44.40123517302225"
"18","true","80","5","150","12","80","50","10000","60","1.5623159452641098","16.6","0.6239184314911654","45.5382334798753","47.44172139986276"
"15","true","80","5","150","12","80","50","27000","96","1.4669082703303955","17.041666666666668","0.48491825169051567","44.869368830436116","45.10146064111362"
"14","true","80","5","150","12","80","50","29500","95","1.4607372429467584","16.71578947368421","0.5227596353864415","42.97200654926152","44.52828154102539"
"13","true","80","5","150","12","80","50","30000","86","1.5742715136304464","18.24418604651163","0.5875517609779142","46.02182884514327","45.16939515733752"
