altruistic_probability,selfish_probability,cost_of_altruism,benefit_from_altruism,disease,harshness,run_number,sample_index,ticks_to_stop,pinks_count,greens_count,voids_count,max_pink,max_green,max_black,min_pink,min_green,min_black
0.26,0.26,0.8726089121773839,0.15482898615300655,0.49387951036915184,0.1182693368755281,0,1228,7.0,0.0,1497.0,184.0,203.0,1497.0,682.0,0.0,0.0,0.0
0.26,0.26,0.8726089121773839,0.15482898615300655,0.49387951036915184,0.24411890069022776,0,1229,5.0,0.0,1359.0,322.0,193.0,1359.0,794.0,0.0,0.0,0.0
0.26,0.26,0.6535663176327944,0.5824105190113187,0.8991448061540723,0.7449997535906733,0,1230,11.0,0.0,351.0,1330.0,285.0,533.0,1330.0,0.0,0.0,0.0
0.26,0.26,0.4760451717302203,0.5824105190113187,0.8991448061540723,0.7449997535906733,0,1231,29.0,0.0,224.0,1457.0,336.0,450.0,1466.0,0.0,0.0,0.0
0.26,0.26,0.6535663176327944,0.7377917421981692,0.8991448061540723,0.7449997535906733,0,1232,10.0,0.0,345.0,1336.0,270.0,466.0,1336.0,0.0,0.0,0.0
0.26,0.26,0.6535663176327944,0.5824105190113187,0.31471588332206013,0.7449997535906733,0,1233,11.0,0.0,922.0,759.0,313.0,922.0,894.0,0.0,0.0,0.0
0.26,0.26,0.6535663176327944,0.5824105190113187,0.8991448061540723,0.5766160871833563,0,1234,11.0,0.0,636.0,1045.0,296.0,636.0,1082.0,0.0,0.0,0.0
0.26,0.26,0.6535663176327944,0.7377917421981692,0.31471588332206013,0.5766160871833563,0,1235,16.0,0.0,1343.0,338.0,349.0,1343.0,723.0,0.0,0.0,0.0
0.26,0.26,0.4760451717302203,0.5824105190113187,0.31471588332206013,0.5766160871833563,0,1236,32.0,0.0,1407.0,274.0,423.0,1425.0,656.0,0.0,0.0,0.0
0.26,0.26,0.4760451717302203,0.7377917421981692,0.8991448061540723,0.5766160871833563,0,1237,47.0,0.0,706.0,975.0,388.0,773.0,993.0,0.0,0.0,0.0
0.26,0.26,0.4760451717302203,0.7377917421981692,0.31471588332206013,0.7449997535906733,0,1238,35.0,0.0,1139.0,542.0,384.0,1142.0,749.0,0.0,0.0,0.0
0.26,0.26,0.4760451717302203,0.7377917421981692,0.31471588332206013,0.5766160871833563,0,1239,28.0,0.0,1370.0,311.0,404.0,1405.0,730.0,0.0,0.0,0.0
0.26,0.26,0.5269149858504534,0.34192256443202496,0.5858064970001579,0.7964754148386419,0,1240,15.0,0.0,392.0,1289.0,276.0,543.0,1292.0,0.0,0.0,0.0
0.26,0.26,0.2619838183745742,0.34192256443202496,0.5858064970001579,0.7964754148386419,0,1241,45.0,0.0,332.0,1349.0,417.0,479.0,1366.0,0.0,0.0,0.0
0.26,0.26,0.5269149858504534,0.8171707671135664,0.5858064970001579,0.7964754148386419,0,1242,31.0,0.0,402.0,1279.0,346.0,553.0,1288.0,0.0,0.0,0.0
0.26,0.26,0.5269149858504534,0.34192256443202496,0.6300349216908216,0.7964754148386419,0,1243,14.0,0.0,392.0,1289.0,306.0,490.0,1289.0,0.0,0.0,0.0
0.26,0.26,0.5269149858504534,0.34192256443202496,0.5858064970001579,0.35604989100247625,0,1244,16.0,0.0,1320.0,361.0,342.0,1336.0,715.0,0.0,0.0,0.0
0.26,0.26,0.5269149858504534,0.8171707671135664,0.6300349216908216,0.35604989100247625,0,1245,37.0,0.0,1369.0,312.0,383.0,1369.0,672.0,0.0,0.0,0.0
0.26,0.26,0.2619838183745742,0.34192256443202496,0.6300349216908216,0.35604989100247625,0,1246,57.0,0.0,1281.0,400.0,529.0,1296.0,697.0,0.0,0.0,0.0
0.26,0.26,0.2619838183745742,0.8171707671135664,0.5858064970001579,0.35604989100247625,0,1247,103.0,0.0,1327.0,354.0,625.0,1356.0,632.0,0.0,0.0,0.0
0.26,0.26,0.2619838183745742,0.8171707671135664,0.6300349216908216,0.7964754148386419,0,1248,250.0,625.0,150.0,906.0,696.0,477.0,1161.0,0.0,0.0,0.0
0.26,0.26,0.2619838183745742,0.8171707671135664,0.6300349216908216,0.35604989100247625,0,1249,123.0,0.0,1296.0,385.0,546.0,1331.0,612.0,0.0,0.0,0.0
0.26,0.26,0.03699672408401966,0.7309564054012299,0.3925713116303086,0.058896380569785835,0,1250,138.0,1585.0,0.0,96.0,1609.0,782.0,273.0,0.0,0.0,0.0
0.26,0.26,0.8971564481034875,0.7309564054012299,0.3925713116303086,0.058896380569785835,0,1251,9.0,0.0,1537.0,144.0,393.0,1537.0,461.0,0.0,0.0,0.0
0.26,0.26,0.03699672408401966,0.2902707038447261,0.3925713116303086,0.058896380569785835,0,1252,250.0,1412.0,164.0,105.0,1412.0,798.0,309.0,0.0,0.0,0.0
0.26,0.26,0.03699672408401966,0.7309564054012299,0.36137306252494455,0.058896380569785835,0,1253,121.0,1610.0,0.0,71.0,1630.0,720.0,314.0,0.0,0.0,0.0
0.26,0.26,0.03699672408401966,0.7309564054012299,0.3925713116303086,0.46479162415489556,0,1254,110.0,1545.0,0.0,136.0,1569.0,631.0,661.0,0.0,0.0,0.0
0.26,0.26,0.03699672408401966,0.2902707038447261,0.36137306252494455,0.46479162415489556,0,1255,250.0,1398.0,111.0,172.0,1421.0,648.0,645.0,0.0,0.0,0.0
0.26,0.26,0.8971564481034875,0.7309564054012299,0.36137306252494455,0.46479162415489556,0,1256,7.0,0.0,1280.0,401.0,255.0,1280.0,799.0,0.0,0.0,0.0
0.26,0.26,0.8971564481034875,0.2902707038447261,0.3925713116303086,0.46479162415489556,0,1257,7.0,0.0,1284.0,397.0,184.0,1284.0,849.0,0.0,0.0,0.0
0.26,0.26,0.8971564481034875,0.2902707038447261,0.36137306252494455,0.058896380569785835,0,1258,6.0,0.0,1547.0,134.0,304.0,1547.0,488.0,0.0,0.0,0.0
0.26,0.26,0.8971564481034875,0.2902707038447261,0.36137306252494455,0.46479162415489556,0,1259,5.0,0.0,1185.0,496.0,216.0,1185.0,844.0,0.0,0.0,0.0
0.26,0.26,0.4114179527387023,0.012016880325973034,0.6973695510998369,0.619126302190125,0,1260,15.0,0.0,798.0,883.0,320.0,798.0,992.0,0.0,0.0,0.0
0.26,0.26,0.5586076444014907,0.012016880325973034,0.6973695510998369,0.619126302190125,0,1261,9.0,0.0,727.0,954.0,246.0,750.0,1034.0,0.0,0.0,0.0
0.26,0.26,0.4114179527387023,0.06255195662379265,0.6973695510998369,0.619126302190125,0,1262,18.0,0.0,915.0,766.0,334.0,915.0,985.0,0.0,0.0,0.0
0.26,0.26,0.4114179527387023,0.012016880325973034,0.7609749334864319,0.619126302190125,0,1263,16.0,0.0,687.0,994.0,346.0,687.0,1054.0,0.0,0.0,0.0
0.26,0.26,0.4114179527387023,0.012016880325973034,0.6973695510998369,0.6891306767240167,0,1264,16.0,0.0,554.0,1127.0,318.0,560.0,1151.0,0.0,0.0,0.0
0.26,0.26,0.4114179527387023,0.06255195662379265,0.7609749334864319,0.6891306767240167,0,1265,14.0,0.0,555.0,1126.0,313.0,556.0,1141.0,0.0,0.0,0.0
0.26,0.26,0.5586076444014907,0.012016880325973034,0.7609749334864319,0.6891306767240167,0,1266,11.0,0.0,493.0,1188.0,253.0,536.0,1188.0,0.0,0.0,0.0
0.26,0.26,0.5586076444014907,0.06255195662379265,0.6973695510998369,0.6891306767240167,0,1267,12.0,0.0,537.0,1144.0,246.0,598.0,1149.0,0.0,0.0,0.0
0.26,0.26,0.5586076444014907,0.06255195662379265,0.7609749334864319,0.619126302190125,0,1268,11.0,0.0,689.0,992.0,248.0,689.0,1066.0,0.0,0.0,0.0
0.26,0.26,0.5586076444014907,0.06255195662379265,0.7609749334864319,0.6891306767240167,0,1269,11.0,0.0,503.0,1178.0,253.0,573.0,1197.0,0.0,0.0,0.0
0.26,0.26,0.9015173530206084,0.9356117816641927,0.053941883705556394,0.2332158761098981,0,1270,11.0,0.0,1658.0,23.0,418.0,1658.0,547.0,0.0,0.0,0.0
0.26,0.26,0.16305145714432,0.9356117816641927,0.053941883705556394,0.2332158761098981,0,1271,250.0,1355.0,315.0,11.0,1368.0,871.0,412.0,0.0,0.0,0.0
0.26,0.26,0.9015173530206084,0.5448963353410363,0.053941883705556394,0.2332158761098981,0,1272,7.0,0.0,1655.0,26.0,298.0,1655.0,519.0,0.0,0.0,0.0
0.26,0.26,0.9015173530206084,0.9356117816641927,0.04761698674410582,0.2332158761098981,0,1273,11.0,0.0,1660.0,21.0,372.0,1660.0,487.0,0.0,0.0,0.0
0.26,0.26,0.9015173530206084,0.9356117816641927,0.053941883705556394,0.13171417778357863,0,1274,9.0,0.0,1657.0,24.0,464.0,1658.0,321.0,0.0,0.0,0.0
0.26,0.26,0.9015173530206084,0.5448963353410363,0.04761698674410582,0.13171417778357863,0,1275,8.0,0.0,1661.0,20.0,379.0,1661.0,429.0,0.0,0.0,0.0
0.26,0.26,0.16305145714432,0.9356117816641927,0.04761698674410582,0.13171417778357863,0,1276,250.0,1433.0,241.0,7.0,1434.0,834.0,267.0,0.0,0.0,0.0
0.26,0.26,0.16305145714432,0.5448963353410363,0.053941883705556394,0.13171417778357863,0,1277,172.0,0.0,1652.0,29.0,787.0,1665.0,248.0,0.0,0.0,0.0
0.26,0.26,0.16305145714432,0.5448963353410363,0.04761698674410582,0.2332158761098981,0,1278,120.0,0.0,1670.0,11.0,725.0,1670.0,439.0,0.0,0.0,0.0
0.26,0.26,0.16305145714432,0.5448963353410363,0.04761698674410582,0.13171417778357863,0,1279,188.0,0.0,1658.0,23.0,720.0,1668.0,248.0,0.0,0.0,0.0
0.26,0.26,0.9060225877910852,0.3790829060599208,0.5645396204665304,0.5708204981870949,0,1280,5.0,0.0,892.0,789.0,168.0,892.0,951.0,0.0,0.0,0.0
0.26,0.26,0.6228017685934901,0.3790829060599208,0.5645396204665304,0.5708204981870949,0,1281,15.0,0.0,1053.0,628.0,302.0,1068.0,867.0,0.0,0.0,0.0
0.26,0.26,0.9060225877910852,0.4041105564683676,0.5645396204665304,0.5708204981870949,0,1282,7.0,0.0,926.0,755.0,145.0,926.0,966.0,0.0,0.0,0.0
0.26,0.26,0.9060225877910852,0.3790829060599208,0.5037778565660119,0.5708204981870949,0,1283,5.0,0.0,912.0,769.0,193.0,912.0,893.0,0.0,0.0,0.0
0.26,0.26,0.9060225877910852,0.3790829060599208,0.5645396204665304,0.04008515356108546,0,1284,8.0,0.0,1481.0,200.0,279.0,1481.0,569.0,0.0,0.0,0.0
0.26,0.26,0.9060225877910852,0.4041105564683676,0.5037778565660119,0.04008515356108546,0,1285,7.0,0.0,1485.0,196.0,324.0,1517.0,499.0,0.0,0.0,0.0
0.26,0.26,0.6228017685934901,0.3790829060599208,0.5037778565660119,0.04008515356108546,0,1286,13.0,0.0,1489.0,192.0,432.0,1507.0,457.0,0.0,0.0,0.0
0.26,0.26,0.6228017685934901,0.4041105564683676,0.5645396204665304,0.04008515356108546,0,1287,15.0,0.0,1494.0,187.0,447.0,1494.0,504.0,0.0,0.0,0.0
0.26,0.26,0.6228017685934901,0.4041105564683676,0.5037778565660119,0.5708204981870949,0,1288,14.0,0.0,1169.0,512.0,285.0,1169.0,845.0,0.0,0.0,0.0
0.26,0.26,0.6228017685934901,0.4041105564683676,0.5037778565660119,0.04008515356108546,0,1289,18.0,0.0,1483.0,198.0,448.0,1505.0,468.0,0.0,0.0,0.0
0.26,0.26,0.4078731629997492,0.5531670423224568,0.3713318003341556,0.2814802718348801,0,1290,26.0,0.0,1477.0,204.0,548.0,1507.0,530.0,0.0,0.0,0.0
0.26,0.26,0.22587176132947206,0.5531670423224568,0.3713318003341556,0.2814802718348801,0,1291,83.0,0.0,1508.0,173.0,658.0,1515.0,527.0,0.0,0.0,0.0
0.26,0.26,0.4078731629997492,0.9846037728711963,0.3713318003341556,0.2814802718348801,0,1292,48.0,0.0,1487.0,194.0,547.0,1499.0,513.0,0.0,0.0,0.0
0.26,0.26,0.4078731629997492,0.5531670423224568,0.3188803187571466,0.2814802718348801,0,1293,32.0,0.0,1522.0,159.0,501.0,1537.0,537.0,0.0,0.0,0.0
0.26,0.26,0.4078731629997492,0.5531670423224568,0.3713318003341556,0.822947951965034,0,1294,26.0,0.0,632.0,1049.0,364.0,654.0,1063.0,0.0,0.0,0.0
0.26,0.26,0.4078731629997492,0.9846037728711963,0.3188803187571466,0.822947951965034,0,1295,52.0,0.0,850.0,831.0,379.0,906.0,837.0,0.0,0.0,0.0
0.26,0.26,0.22587176132947206,0.5531670423224568,0.3188803187571466,0.822947951965034,0,1296,91.0,0.0,781.0,900.0,417.0,830.0,947.0,0.0,0.0,0.0
0.26,0.26,0.22587176132947206,0.9846037728711963,0.3713318003341556,0.822947951965034,0,1297,250.0,1143.0,241.0,297.0,1151.0,704.0,741.0,0.0,0.0,0.0
0.26,0.26,0.22587176132947206,0.9846037728711963,0.3188803187571466,0.2814802718348801,0,1298,250.0,304.0,1229.0,148.0,821.0,1309.0,474.0,0.0,0.0,0.0
0.26,0.26,0.22587176132947206,0.9846037728711963,0.3188803187571466,0.822947951965034,0,1299,250.0,882.0,488.0,311.0,1003.0,642.0,793.0,0.0,0.0,0.0
0.26,0.26,0.03223144914954901,0.2092308234423399,0.6764455748721957,0.8465389743447304,0,1300,109.0,33.0,0.0,1648.0,407.0,425.0,1664.0,0.0,0.0,0.0
0.26,0.26,0.3261467097327113,0.2092308234423399,0.6764455748721957,0.8465389743447304,0,1301,35.0,0.0,126.0,1555.0,302.0,455.0,1555.0,0.0,0.0,0.0
0.26,0.26,0.03223144914954901,0.6494555361568928,0.6764455748721957,0.8465389743447304,0,1302,67.0,1168.0,0.0,513.0,1171.0,440.0,915.0,0.0,0.0,0.0
0.26,0.26,0.03223144914954901,0.2092308234423399,0.8017104079015553,0.8465389743447304,0,1303,72.0,0.0,5.0,1676.0,403.0,406.0,1676.0,0.0,0.0,0.0
0.26,0.26,0.03223144914954901,0.2092308234423399,0.6764455748721957,0.5981624658219516,0,1304,250.0,971.0,113.0,597.0,1094.0,534.0,775.0,0.0,0.0,0.0
0.26,0.26,0.03223144914954901,0.6494555361568928,0.8017104079015553,0.5981624658219516,0,1305,159.0,1290.0,0.0,391.0,1361.0,435.0,736.0,0.0,0.0,0.0
0.26,0.26,0.3261467097327113,0.2092308234423399,0.8017104079015553,0.5981624658219516,0,1306,30.0,0.0,827.0,854.0,332.0,827.0,1010.0,0.0,0.0,0.0
0.26,0.26,0.3261467097327113,0.6494555361568928,0.6764455748721957,0.5981624658219516,0,1307,89.0,0.0,927.0,754.0,453.0,1006.0,830.0,0.0,0.0,0.0
0.26,0.26,0.3261467097327113,0.6494555361568928,0.8017104079015553,0.8465389743447304,0,1308,35.0,0.0,90.0,1591.0,378.0,419.0,1592.0,0.0,0.0,0.0
0.26,0.26,0.3261467097327113,0.6494555361568928,0.8017104079015553,0.5981624658219516,0,1309,41.0,0.0,803.0,878.0,397.0,823.0,897.0,0.0,0.0,0.0
0.26,0.26,0.5306878974661231,0.8477773368358612,0.032990327663719655,0.00887422263622284,0,1310,29.0,0.0,1673.0,8.0,690.0,1673.0,64.0,0.0,0.0,0.0
0.26,0.26,0.9600075082853436,0.8477773368358612,0.032990327663719655,0.00887422263622284,0,1311,9.0,0.0,1676.0,5.0,506.0,1676.0,100.0,0.0,0.0,0.0
0.26,0.26,0.5306878974661231,0.23925041500478983,0.032990327663719655,0.00887422263622284,0,1312,15.0,0.0,1671.0,10.0,660.0,1671.0,77.0,0.0,0.0,0.0
0.26,0.26,0.5306878974661231,0.8477773368358612,0.17563153579831123,0.00887422263622284,0,1313,34.0,0.0,1617.0,64.0,624.0,1633.0,217.0,0.0,0.0,0.0
0.26,0.26,0.5306878974661231,0.8477773368358612,0.032990327663719655,0.2648670857772231,0,1314,31.0,0.0,1662.0,19.0,559.0,1670.0,467.0,0.0,0.0,0.0
0.26,0.26,0.5306878974661231,0.23925041500478983,0.17563153579831123,0.2648670857772231,0,1315,12.0,0.0,1599.0,82.0,443.0,1617.0,562.0,0.0,0.0,0.0
0.26,0.26,0.9600075082853436,0.8477773368358612,0.17563153579831123,0.2648670857772231,0,1316,10.0,0.0,1582.0,99.0,315.0,1594.0,546.0,0.0,0.0,0.0
0.26,0.26,0.9600075082853436,0.23925041500478983,0.032990327663719655,0.2648670857772231,0,1317,5.0,0.0,1642.0,39.0,180.0,1642.0,648.0,0.0,0.0,0.0
0.26,0.26,0.9600075082853436,0.23925041500478983,0.17563153579831123,0.00887422263622284,0,1318,4.0,0.0,1613.0,68.0,250.0,1613.0,300.0,0.0,0.0,0.0
0.26,0.26,0.9600075082853436,0.23925041500478983,0.17563153579831123,0.2648670857772231,0,1319,5.0,0.0,1528.0,153.0,166.0,1528.0,689.0,0.0,0.0,0.0
0.26,0.26,0.6500368556007743,0.10777331423014402,0.2812887763604522,0.18240886107087137,0,1320,10.0,0.0,1573.0,108.0,416.0,1573.0,543.0,0.0,0.0,0.0
0.26,0.26,0.8087813192978501,0.10777331423014402,0.2812887763604522,0.18240886107087137,0,1321,8.0,0.0,1560.0,121.0,302.0,1578.0,624.0,0.0,0.0,0.0
0.26,0.26,0.6500368556007743,0.31571119651198387,0.2812887763604522,0.18240886107087137,0,1322,13.0,0.0,1552.0,129.0,429.0,1563.0,561.0,0.0,0.0,0.0
0.26,0.26,0.6500368556007743,0.10777331423014402,0.7708599155768753,0.18240886107087137,0,1323,10.0,0.0,1333.0,348.0,314.0,1344.0,762.0,0.0,0.0,0.0
0.26,0.26,0.6500368556007743,0.10777331423014402,0.2812887763604522,0.4854058898985386,0,1324,11.0,0.0,1430.0,251.0,249.0,1430.0,825.0,0.0,0.0,0.0
0.26,0.26,0.6500368556007743,0.31571119651198387,0.7708599155768753,0.4854058898985386,0,1325,11.0,0.0,1010.0,671.0,292.0,1010.0,862.0,0.0,0.0,0.0
0.26,0.26,0.8087813192978501,0.10777331423014402,0.7708599155768753,0.4854058898985386,0,1326,7.0,0.0,922.0,759.0,165.0,922.0,953.0,0.0,0.0,0.0
0.26,0.26,0.8087813192978501,0.31571119651198387,0.2812887763604522,0.4854058898985386,0,1327,8.0,0.0,1323.0,358.0,275.0,1323.0,794.0,0.0,0.0,0.0
0.26,0.26,0.8087813192978501,0.31571119651198387,0.7708599155768753,0.18240886107087137,0,1328,8.0,0.0,1307.0,374.0,260.0,1333.0,781.0,0.0,0.0,0.0
0.26,0.26,0.8087813192978501,0.31571119651198387,0.7708599155768753,0.4854058898985386,0,1329,7.0,0.0,959.0,722.0,203.0,959.0,928.0,0.0,0.0,0.0
0.26,0.26,0.16387416329234838,0.9648552583530545,0.5380259105935693,0.6809290967881679,0,1330,250.0,1453.0,15.0,213.0,1472.0,593.0,707.0,0.0,0.0,0.0
0.26,0.26,0.4128588726744056,0.9648552583530545,0.5380259105935693,0.6809290967881679,0,1331,43.0,0.0,975.0,706.0,396.0,1003.0,790.0,0.0,0.0,0.0
0.26,0.26,0.16387416329234838,0.7956432560458779,0.5380259105935693,0.6809290967881679,0,1332,250.0,1250.0,115.0,316.0,1273.0,689.0,792.0,0.0,0.0,0.0
0.26,0.26,0.16387416329234838,0.9648552583530545,0.051794652175158266,0.6809290967881679,0,1333,250.0,1524.0,125.0,32.0,1537.0,796.0,640.0,0.0,0.0,0.0
0.26,0.26,0.16387416329234838,0.9648552583530545,0.5380259105935693,0.37751734899356965,0,1334,250.0,1426.0,93.0,162.0,1457.0,709.0,622.0,0.0,0.0,0.0
0.26,0.26,0.16387416329234838,0.7956432560458779,0.051794652175158266,0.37751734899356965,0,1335,250.0,825.0,843.0,13.0,847.0,1136.0,474.0,0.0,0.0,0.0
0.26,0.26,0.4128588726744056,0.9648552583530545,0.051794652175158266,0.37751734899356965,0,1336,74.0,0.0,1651.0,30.0,510.0,1660.0,524.0,0.0,0.0,0.0
0.26,0.26,0.4128588726744056,0.7956432560458779,0.5380259105935693,0.37751734899356965,0,1337,32.0,0.0,1322.0,359.0,521.0,1359.0,634.0,0.0,0.0,0.0
0.26,0.26,0.4128588726744056,0.7956432560458779,0.051794652175158266,0.6809290967881679,0,1338,41.0,0.0,1611.0,70.0,379.0,1618.0,766.0,0.0,0.0,0.0
0.26,0.26,0.4128588726744056,0.7956432560458779,0.051794652175158266,0.37751734899356965,0,1339,40.0,0.0,1659.0,22.0,546.0,1659.0,570.0,0.0,0.0,0.0
0.26,0.26,0.28847658075392246,0.3087881412357092,0.1722530135884881,0.34261447386816146,0,1340,42.0,0.0,1593.0,88.0,519.0,1602.0,558.0,0.0,0.0,0.0
0.26,0.26,0.012176328338682652,0.3087881412357092,0.1722530135884881,0.34261447386816146,0,1341,170.0,1604.0,0.0,77.0,1627.0,702.0,486.0,0.0,0.0,0.0
0.26,0.26,0.28847658075392246,0.5698709022253752,0.1722530135884881,0.34261447386816146,0,1342,71.0,0.0,1587.0,94.0,600.0,1589.0,535.0,0.0,0.0,0.0
0.26,0.26,0.28847658075392246,0.3087881412357092,0.6188247003592551,0.34261447386816146,0,1343,36.0,0.0,1333.0,348.0,426.0,1336.0,738.0,0.0,0.0,0.0
0.26,0.26,0.28847658075392246,0.3087881412357092,0.1722530135884881,0.15227180868387222,0,1344,46.0,0.0,1606.0,75.0,639.0,1614.0,358.0,0.0,0.0,0.0
0.26,0.26,0.28847658075392246,0.5698709022253752,0.6188247003592551,0.15227180868387222,0,1345,52.0,0.0,1416.0,265.0,610.0,1429.0,532.0,0.0,0.0,0.0
0.26,0.26,0.012176328338682652,0.3087881412357092,0.6188247003592551,0.15227180868387222,0,1346,250.0,1465.0,8.0,208.0,1494.0,689.0,500.0,0.0,0.0,0.0
0.26,0.26,0.012176328338682652,0.5698709022253752,0.1722530135884881,0.15227180868387222,0,1347,119.0,1633.0,0.0,48.0,1635.0,721.0,354.0,0.0,0.0,0.0
0.26,0.26,0.012176328338682652,0.5698709022253752,0.6188247003592551,0.34261447386816146,0,1348,126.0,1482.0,0.0,199.0,1515.0,583.0,625.0,0.0,0.0,0.0
0.26,0.26,0.012176328338682652,0.5698709022253752,0.6188247003592551,0.15227180868387222,0,1349,90.0,1512.0,0.0,169.0,1525.0,705.0,464.0,0.0,0.0,0.0
0.26,0.26,0.7744580153375864,0.6390907987952232,0.8787431633099914,0.5175835912115873,0,1350,10.0,0.0,720.0,961.0,260.0,747.0,974.0,0.0,0.0,0.0
0.26,0.26,0.6469826987013221,0.6390907987952232,0.8787431633099914,0.5175835912115873,0,1351,15.0,0.0,896.0,785.0,296.0,906.0,883.0,0.0,0.0,0.0
0.26,0.26,0.7744580153375864,0.04147690813988447,0.8787431633099914,0.5175835912115873,0,1352,5.0,0.0,699.0,982.0,164.0,699.0,1034.0,0.0,0.0,0.0
0.26,0.26,0.7744580153375864,0.6390907987952232,0.35852060951292514,0.5175835912115873,0,1353,13.0,0.0,1371.0,310.0,275.0,1371.0,804.0,0.0,0.0,0.0
0.26,0.26,0.7744580153375864,0.6390907987952232,0.8787431633099914,0.7106478762812912,0,1354,7.0,0.0,460.0,1221.0,231.0,510.0,1239.0,0.0,0.0,0.0
0.26,0.26,0.7744580153375864,0.04147690813988447,0.35852060951292514,0.7106478762812912,0,1355,7.0,0.0,765.0,916.0,176.0,765.0,1033.0,0.0,0.0,0.0
0.26,0.26,0.6469826987013221,0.6390907987952232,0.35852060951292514,0.7106478762812912,0,1356,13.0,0.0,1043.0,638.0,317.0,1050.0,846.0,0.0,0.0,0.0
0.26,0.26,0.6469826987013221,0.04147690813988447,0.8787431633099914,0.7106478762812912,0,1357,9.0,0.0,404.0,1277.0,214.0,482.0,1277.0,0.0,0.0,0.0
0.26,0.26,0.6469826987013221,0.04147690813988447,0.35852060951292514,0.5175835912115873,0,1358,13.0,0.0,1366.0,315.0,258.0,1378.0,822.0,0.0,0.0,0.0
0.26,0.26,0.6469826987013221,0.04147690813988447,0.35852060951292514,0.7106478762812912,0,1359,10.0,0.0,818.0,863.0,239.0,829.0,947.0,0.0,0.0,0.0
0.26,0.26,0.8322395822033286,0.14472999423742294,0.11733466917648912,0.735896532330662,0,1360,5.0,0.0,938.0,743.0,183.0,938.0,910.0,0.0,0.0,0.0
0.26,0.26,0.14952240139245987,0.14472999423742294,0.11733466917648912,0.735896532330662,0,1361,76.0,0.0,1468.0,213.0,419.0,1493.0,787.0,0.0,0.0,0.0
0.26,0.26,0.8322395822033286,0.16963143832981586,0.11733466917648912,0.735896532330662,0,1362,5.0,0.0,900.0,781.0,168.0,900.0,911.0,0.0,0.0,0.0
0.26,0.26,0.8322395822033286,0.14472999423742294,0.7264187405817211,0.735896532330662,0,1363,5.0,0.0,539.0,1142.0,147.0,592.0,1142.0,0.0,0.0,0.0
0.26,0.26,0.8322395822033286,0.14472999423742294,0.11733466917648912,0.5255591288208962,0,1364,6.0,0.0,1352.0,329.0,182.0,1352.0,857.0,0.0,0.0,0.0
0.26,0.26,0.8322395822033286,0.16963143832981586,0.7264187405817211,0.5255591288208962,0,1365,5.0,0.0,829.0,852.0,149.0,829.0,953.0,0.0,0.0,0.0
0.26,0.26,0.14952240139245987,0.14472999423742294,0.7264187405817211,0.5255591288208962,0,1366,82.0,0.0,1021.0,660.0,463.0,1076.0,772.0,0.0,0.0,0.0
0.26,0.26,0.14952240139245987,0.16963143832981586,0.11733466917648912,0.5255591288208962,0,1367,70.0,0.0,1597.0,84.0,620.0,1597.0,644.0,0.0,0.0,0.0
0.26,0.26,0.14952240139245987,0.16963143832981586,0.7264187405817211,0.735896532330662,0,1368,80.0,0.0,234.0,1447.0,366.0,425.0,1447.0,0.0,0.0,0.0
0.26,0.26,0.14952240139245987,0.16963143832981586,0.7264187405817211,0.5255591288208962,0,1369,104.0,0.0,1001.0,680.0,428.0,1071.0,824.0,0.0,0.0,0.0
0.26,0.26,0.3538646539673209,0.7875184621661901,0.8170948480255902,0.12347926804795861,0,1370,52.0,0.0,1368.0,313.0,560.0,1368.0,558.0,0.0,0.0,0.0
0.26,0.26,0.5038192998617887,0.7875184621661901,0.8170948480255902,0.12347926804795861,0,1371,27.0,0.0,1344.0,337.0,456.0,1361.0,614.0,0.0,0.0,0.0
0.26,0.26,0.3538646539673209,0.6877710511907935,0.8170948480255902,0.12347926804795861,0,1372,51.0,0.0,1332.0,349.0,508.0,1361.0,536.0,0.0,0.0,0.0
0.26,0.26,0.3538646539673209,0.7875184621661901,0.09623931404203177,0.12347926804795861,0,1373,37.0,0.0,1633.0,48.0,697.0,1644.0,269.0,0.0,0.0,0.0
0.26,0.26,0.3538646539673209,0.7875184621661901,0.8170948480255902,0.40800264598801733,0,1374,57.0,0.0,1140.0,541.0,428.0,1140.0,736.0,0.0,0.0,0.0
0.26,0.26,0.3538646539673209,0.6877710511907935,0.09623931404203177,0.40800264598801733,0,1375,56.0,0.0,1634.0,47.0,568.0,1634.0,567.0,0.0,0.0,0.0
0.26,0.26,0.5038192998617887,0.7875184621661901,0.09623931404203177,0.40800264598801733,0,1376,25.0,0.0,1621.0,60.0,504.0,1628.0,590.0,0.0,0.0,0.0
0.26,0.26,0.5038192998617887,0.6877710511907935,0.8170948480255902,0.40800264598801733,0,1377,29.0,0.0,1132.0,549.0,326.0,1132.0,855.0,0.0,0.0,0.0
0.26,0.26,0.5038192998617887,0.6877710511907935,0.09623931404203177,0.12347926804795861,0,1378,24.0,0.0,1631.0,50.0,550.0,1648.0,323.0,0.0,0.0,0.0
0.26,0.26,0.5038192998617887,0.6877710511907935,0.09623931404203177,0.40800264598801733,0,1379,29.0,0.0,1611.0,70.0,503.0,1628.0,582.0,0.0,0.0,0.0
0.26,0.26,0.22944536246359348,0.44370574224740267,0.23068257914856077,0.46324789635837077,0,1380,56.0,0.0,1524.0,157.0,578.0,1524.0,555.0,0.0,0.0,0.0
